id_berita,entitas,label
1966,sumatera barat,GPE
1966,sabtu ( 11 / 5 / 2024 ),DAT
1966,gunung marapi,LOC
1966,kabupaten agam,GPE
1966,tanah datar,GPE
1966,kota padang panjang,GPE
1966,"kepala pusat data, informasi, dan komunikasi kebencanaan badan nasional penanggulangan bencana ( bnpb",NOR
1966,abdul muhari,PER
1966,minggu ( 12 / 5 / 2024 ),DAT
1966,sumbar,GPE
1966,kabupaten agam,GPE
1966,15,CRD
1966,11,CRD
1966,kecamatan canduang,GPE
1966,4,CRD
1966,kecamatan sungai pua,GPE
1966,7,CRD
1966,kecamatan canduang,GPE
1966,bpbd kabupaten agam,NOR
1966,kabupaten agam,GPE
1966,muhari,PER
1966,tiga,CRD
1966,kecamatan canduang,GPE
1966,kecamatan sungai pua,GPE
1966,kecamatan iv koto,GPE
1966,nagari buk,LOC
1966,##ik,GPE
1966,bata,LOC
1966,##buah,GPE
1966,canduang,GPE
1966,reaksi cepat,ORG
1966,bpbd kabupaten agam,NOR
1966,90,CRD
1966,muhari,PER
1966,kabupaten tanah datar,GPE
1966,tujuh,CRD
1966,ketujuh,CRD
1966,lima,CRD
1966,kabupaten tanah datar,GPE
1966,kecamatan x koto,GPE
1966,kecamatan batipuh,GPE
1966,kecamatan pariangan,GPE
1966,kecamatan lima kaum,GPE
1966,kecamatan sungai tarab,GPE
1966,muhari,PER
1966,bp,NOR
1966,##bd,ORG
1966,tanah datar,NOR
1966,sungai malana,LOC
1966,gunung marapi,LOC
1966,muhari,PER
1966,bpbd kabupaten tanah datar,NOR
1966,minggu ( 12 / 5 / 2024 ),DAT
1966,1 meter,QTY
1966,jalan batusangkar,LOC
1966,padang,GPE
1966,panjang,LOC
1966,kota padang,GPE
1966,kelurahan pasar usang,GPE
1966,silaing bawah,GPE
1966,kecamatan padang panjang barat,GPE
1966,kelurahan sigando,GPE
1966,ekor lubuk,GPE
1966,kecamatan padang panjang timur,GPE
1966,tiga,CRD
1966,bpbd kota panjang,NOR
1966,minggu,DAT
1966,an,PER
1966,tiga,CRD
1966,satu,CRD
1966,dua,CRD
1966,muhari,PER
1966,gal,PER
1966,##ateral gunung marapi,LOC
1966,stasiun klimatologi sumatera barat,ORG
1966,sumbar,GPE
1966,24 j,QTY
1966,"36, 9 milimeter ( mm )",QTY
1966,deputi,NOR
1966,bmkg,ORG
1966,guswanto,PER
1966,gunung merapi,LOC
1966,april 2024,DAT
1966,buk,LOC
1966,##ik,GPE
1966,batabuah,LOC
1966,kecamatan candung,GPE
1966,jalan bukik batabuah - lasi,LOC
1966,nagari aia angek,GPE
1966,kecamatan x koto,GPE
1966,jalan padang panjang - bukittinggi,LOC
1966,kepala badan geologi,ORG
1966,muhammad wafid,PER
1966,puncak gunung marapi,LOC
1966,puncak gunung marapi,LOC
1966,an,ORG
1966,kompas,ORG
1966,7 april 2024,DAT
1966,marapi,LOC
1966,1979,DAT
1966,arsip kompas,ORG
1966,gal,PER
1966,marapi,GPE
1966,april 1979,DAT
1966,lima,CRD
1966,kabupaten tanah datar,GPE
1966,agam,GPE
1966,1979,DAT
1966,60,CRD
1966,19,CRD
1966,lima,CRD
1966,galodo,LOC
1966,pasir lawas,LOC
1966,supayang,GPE
1966,situmbuk,GPE
1966,sungai,GPE
1966,pat,LOC
1966,##ai,GPE
1966,salimpaung,GPE
1966,pasir lawas,LOC
1966,kecamatan sungai tarab,GPE
1966,gunung marapi,LOC
1969,sumbar,GPE
1969,tiga,CRD
1969,hal,PER
1969,##bert caniago,PER
1969,suryati,PER
1969,sumbar,GPE
1969,16 mei 2024,DAT
1969,sumatra barat,GPE
1969,61,CRD
1969,3. 396,CRD
1969,tiga,CRD
1969,kepala badan nasional penanggulangan bencana,NOR
1969,bnpb,NOR
1969,letjen tni suharyanto,PER
1969,kepala pusat krisis kementerian kesehatan,NOR
1969,sumarjaya,PER
1969,sumbar,GPE
1969,dua,CRD
1969,suryati,PER
1969,selasa ( 14 / 05 ),DAT
1969,47 tahun,QTY
1969,13,CRD
1969,jorong galuang,GPE
1969,kecamatan sungai pua,GPE
1969,kabupaten agam,GPE
1969,sabtu ( 11 / 05 ),DAT
1969,22 : 00 wib,TIM
1969,sdn 08 kubang duo koto,FAC
1969,panjang,LOC
1969,nagari bu,GPE
1969,kik,LOC
1969,batabuah,ORG
1969,agam,GPE
1969,sumatera barat,GPE
1969,minggu ( 12 / 5 / 2024 ),DAT
1969,85,CRD
1969,suryati,PER
1969,08,LOC
1969,kubang duo koto panjang,LOC
1969,nagari bukik batabuah,GPE
1969,agam,GPE
1969,sumatera barat,GPE
1969,minggu ( 12 / 5 / 2024 ),DAT
1969,85,CRD
1969,minggu ( 12 / 05 ),DAT
1969,01 : 00 wib,TIM
1969,ang,PER
1969,suryati,PER
1969,ana,PER
1969,koordinator lapangan,ORG
1969,korlap,ORG
1969,pos pengungsian,ORG
1969,jorong galuang,GPE
1969,ahmad jais,PER
1969,enam,CRD
1969,eka,PER
1969,150,CRD
1969,enam,CRD
1969,rad,PER
1969,dua,CRD
1969,suryati,PER
1969,kementerian kesehatan,NOR
1969,kabupaten agam,GPE
1969,sumbar,GPE
1969,sumatra barat,GPE
1969,enam,CRD
1969,kabupaten agam,GPE
1969,kabupaten tanah datar,GPE
1969,kabupaten padang pariaman,GPE
1969,kota padang,GPE
1969,kabupaten limapulu,GPE
1969,sabtu ( 11 / 05 ),DAT
1969,20 : 00 hingga,TIM
1969,22 : 00 wib,TIM
1969,kementerian kesehatan,NOR
1969,selasa ( 14 / 05 ),DAT
1969,6. 523,CRD
1969,3. 392,CRD
1969,antara,ORG
1969,gamb,PER
1969,r,PER
1969,tni,NOR
1969,nagari bukik bata,LOC
1969,##buah,GPE
1969,agam,GPE
1969,sumatera barat,GPE
1969,minggu ( 12 / 5 / 2024 ),DAT
1969,kepala pusat krisis kementerian kesehatan,NOR
1969,sumarjaya,PER
1969,tujuh,CRD
1969,92,CRD
1969,kabupaten agam,GPE
1969,sembilan,CRD
1969,delapan,CRD
1969,whatsapp,PRD
1969,what,PRD
1969,##sa,ORG
1969,##pp,PRD
1969,bbc news indonesia,ORG
1969,whatsapp,PRD
1969,whatsapp,PRD
1969,kepala,NOR
1969,bidang penanggulangan bencana,ORG
1969,ikatan dokter indonesia,ORG
1969,idi,PER
1969,dr. lucky tjahjono,PER
1969,kementerian kesehatan,NOR
1969,pertama,ORD
1969,satu,CRD
1969,tiga hari,QTY
1969,pemerintah daerah,NOR
1969,ai,PER
1969,lucky tjahjono,PER
1969,bbc news indonesia,ORG
1969,antara,ORG
1969,jorong galuang,GPE
1969,nagari sungai pua,GPE
1969,agam,GPE
1969,sumatera barat,GPE
1969,senin ( 13 / 5 / 2024 ),DAT
1969,alat,PRD
1969,test,PRD
1969,pan,NOR
1969,as,GPE
1969,masker,PRD
1969,vitamin,PRD
1969,suplemen,PRD
1969,vitamin c,PRD
1969,vitamin a,PRD
1969,lucky,PER
1969,otoritas,NOR
1969,satu,CRD
1969,satu,CRD
1969,satu,CRD
1969,p,PER
1969,etugas,ORG
1969,nagari bukik batabuah,LOC
1969,agam,GPE
1969,sumatera barat,GPE
1969,minggu ( 12 / 5 / 2024 ),DAT
1969,kedua,ORD
1969,tujuh,CRD
1969,sepuluh,CRD
1969,alat,PRD
1969,lept,PRD
1969,uk,ORG
1969,lept,PRD
1969,jakarta,GPE
1969,sumbar,GPE
1969,lept,PRD
1969,jakarta,GPE
1969,tni,NOR
1969,jorong,LOC
1969,galuang,GPE
1969,nagari sungai pua,GPE
1969,agam,GPE
1969,sumatera barat,GPE
1969,selasa ( 14 / 5 / 2024 ),DAT
1969,ketiga,ORD
1969,##des aegypti,PRD
1969,kepala,ORG
1969,usa,NOR
1969,krisis,NOR
1969,kementerian kesehatan,NOR
1969,sumarjaya,PER
1969,pengungsian leb,LOC
1969,h,PER
1969,lima hari,QTY
1969,sumarjaya,PER
1969,kepala bidang penanggulangan bencana,ORG
1969,ikatan dokter indonesia,ORG
1969,idi,ORG
1969,dr. lucky tjahjono,PER
1969,indonesia,GPE
1969,20 %,PRC
1969,30 %,PRC
1969,antara,ORG
1969,jenazah,EVT
1969,ruang kelas sd jorong galuang,LOC
1969,nagari,GPE
1969,sungai pu,LOC
1969,##a,GPE
1969,agam,GPE
1969,sumatera barat,GPE
1969,a,PER
1969,( 14 / 5 / 2024 ),DAT
1969,sumarjaya,PER
1969,satu,CRD
1969,20,CRD
1969,satu,CRD
1969,dua,CRD
1969,dua,CRD
1969,sumarjaya,PER
1969,kemenkes,NOR
1969,ng,PER
1969,lahar,PER
1969,pemda,NOR
1969,kabupaten tanah datar,GPE
1969,2. 039,CRD
1969,kabupaten agam,GPE
1969,1. 159,CRD
1969,kota padang pariaman,GPE
1969,198,CRD
1969,pos kesehatan,NOR
1969,kemenkes,NOR
1969,kabupaten agam,GPE
1969,sdn 08 kubang dui kuto panjang,LOC
1969,pos kesehatan galuang kapala kato,ORG
1969,kantor wali nagari sungai pua,LOC
1969,pos kesehatan galugua,ORG
1969,puskesmas iv koto,FAC
1970,sumatra barat,GPE
1970,sabtu ( 11 / 5 ),DAT
1970,58,CRD
1970,pusat pengendalian dan operasi,ORG
1970,pusdalops ) bnpb,NOR
1970,selasa ( 14 / 5 ),DAT
1970,18. 35 wib,TIM
1970,58,CRD
1970,27,CRD
1970,35,CRD
1970,1. 543 kk,QTY
1970,33,CRD
1970,kepala pusat data,ORG
1970,komunikasi kebencanaan bnpb,NOR
1970,abdul muhari,PER
1970,rabu ( 15 / 5 / 2024 ),DAT
1970,pusdalops dan,NOR
1970,bpbd,NOR
1970,kepala bnpb,NOR
1970,letnan jenderal tni suharyanto,PER
1970,pemerintah,NOR
1970,suharyanto,PER
1970,enam,CRD
1970,bukik,LOC
1970,tabu,GPE
1970,##ah,LOC
1970,kabupaten agam,GPE
1970,pandai sikek sepuluh kota,LOC
1970,lubuk mata kuciang,LOC
1970,lembah,GPE
1970,anai,LOC
1970,simpang manu,LOC
1970,##ng,GPE
1970,##gal,LOC
1970,jorong panti,LOC
1970,kabupaten tanah datar,GPE
1970,kedua,ORD
1970,kepala bnpb,NOR
1970,selasa ( 14 / 5 ),DAT
1970,suharyanto,PER
1970,pemerintah,NOR
1970,arurat,LOC
1970,empat,CRD
1970,pertama,ORD
1970,suharyanto,PER
1970,buk,LOC
1970,##ik,GPE
1970,##batabuah,LOC
1970,kab. agam,GPE
1970,iman,PER
1970,empat,CRD
1970,faso,ORG
1970,suharyanto,PER
1970,enam,CRD
1970,bnpb,NOR
1970,kementerian pekerjaan umum,NOR
1970,uma,NOR
1970,##han rakyat,ORG
1970,pup,NOR
1970,##r,ORG
1970,jalan,LOC
1970,kota padang panjang,GPE
1970,19,CRD
1970,helikopter bnpb,PRD
1970,kabupaten tanah datar,GPE
1970,enam,CRD
1970,lembah anai,LOC
1970,suharyanto,PER
1970,simak video,ORG
1970,banjir lahar dingin,EVT
1970,sumbar,GPE
1970,52,CRD
1970,20,CRD
1973,jakarta,GPE
1973,badan penanggulangan bencana daerah ( bpbd ) kota,NOR
1973,palembang,GPE
1973,sumatera selatan,GPE
1973,sumsel,GPE
1973,dua,CRD
1973,minggu 5 april,DAT
1973,kepala bpbd palembang,NOR
1973,ahmad furqon,PER
1973,sak,PER
1973,t umum daerah,ORG
1973,( rsud ) palembang,FAC
1973,bari,PER
1973,wali ratu dewa,PER
1973,palembang,GPE
1973,"senin,",DAT
1973,antara,PER
1973,kota pale,GPE
1973,40,CRD
1973,href,PER
1973,https,PRD
1973,:,ORG
1973,/ / ads.,PRD
1973,sibernetworks. com,ORG
1973,/,PRD
1973,www / delivery / ck,ORG
1973,. php,PRD
1973,a36f8217,PRD
1973,img class,PRD
1973,lazyload,PRD
1973,##c,PRD
1973,https : /,ORG
1973,/ ads.,PRD
1973,sibe,ORG
1973,rnetworks. com,ORG
1973,www / delivery / av,ORG
1973,##w.,PRD
1973,php,ORG
1973,##id,ORG
1973,61,CRD
1973,cb,ORG
1973,##rt _ random _ number _ here,PRD
1973,a36f8217,PRD
1973,href,PRD
1973,https,PRD
1973,:,ORG
1973,/ / ads.,PRD
1973,sibernetworks. com / www / delivery / ck,ORG
1973,.,PRD
1973,php,ORG
1973,aab3ec5c,PRD
1973,cb,ORG
1973,##rt _ random _ number _ here,PRD
1973,img class,PRD
1973,lazyload,PRD
1973,sr,ORG
1973,##c,PRD
1973,:,ORG
1973,/ /,PRD
1973,##s.,PRD
1973,siber,ORG
1973,##net,PRD
1973,##works.,ORG
1973,com /,PRD
1973,www,ORG
1973,/,PRD
1973,deli,ORG
1973,##ver,PRD
1973,##y,ORG
1973,/,PRD
1973,av,ORG
1973,##w,PRD
1973,. php,ORG
1973,? zoneid,PRD
1973,15,CRD
1973,##rt,PRD
1973,random _ number,PRD
1973,aa,PER
1973,##b3ec5,PRD
1973,kota palembang,GPE
1973,bpbd palembang,NOR
1973,tiga,CRD
1973,perahu karet,PRD
1973,wali kota palembang,NOR
1973,ratu dewa,PER
1973,jalan demang,LOC
1973,kambang iwak,LOC
1973,angkatan,LOC
1973,45,ORG
1973,simpang 5 dprd,LOC
1973,arivai,ORG
1973,kasnarians,PER
1973,##yah,ORG
1973,at daerah,ORG
1973,opd,ORG
1973,ratu dewa,PER
1974,joko widodo,PER
1974,jokowi,PER
1974,lah,LOC
1974,kabupaten agam,GPE
1974,provinsi sumatera barat,GPE
1974,selasa ( 21 / 05 / 2024 ),DAT
1974,agam,GPE
1974,ma,PER
1974,satu,CRD
1974,presiden,NOR
1974,pemerintah daerah,NOR
1974,kementerian pupr,NOR
1974,625,CRD
1974,159,CRD
1974,pemerintah pusat,NOR
1974,kementerian pu,NOR
1974,kepala,NOR
1974,tiga minggu,QTY
1974,presiden,NOR
1974,kementerian pekerjaan umum dan perumahan rakyat,NOR
1974,pupr,NOR
1974,enam,CRD
1974,kementerian pu,NOR
1974,sabo dam,EVT
1974,56,CRD
1974,dua,CRD
1974,ama,PER
1974,enam,CRD
1974,ks / dns,ORG
1975,jakarta,GPE
1975,kompas,PRD
1975,. com,ORG
1975,aceh,GPE
1975,sumatera utara,GPE
1975,sumatera barat,GPE
1975,ketua satga,NOR
1975,s,NOR
1975,percepatan rehabilitasi dan rekonstruksi ( prr,ORG
1975,pasca,ORG
1975,##ben,NOR
1975,##cana sumatera,ORG
1975,tito karnavian,PER
1975,n,PER
1975,tito,PER
1975,badan komunikasi pemerintah,NOR
1975,jumat ( 3 / 4 / 2026 ),DAT
1975,10 hektare,QTY
1975,kayu gelondong,PRD
1975,aceh utara,GPE
1975,satya agung,LOC
1975,satgas,NOR
1975,prr,ORG
1975,2 april 2026,DAT
1975,kayu hanyu,PRD
1975,kabupaten aceh utara,GPE
1975,aceh,GPE
1975,"2. 112, 11 meter kubik kayu",QTY
1975,hunt,LOC
1975,kabupaten aceh tamiang,GPE
1975,"572, 4 meter kubik",QTY
1975,pemerintah daerah,NOR
1975,kompas. com,ORG
1975,masriadi sambo,PER
1975,u,PRD
1975,desa riseh tengoh,GPE
1975,kecamatan sawang,GPE
1975,kabupaten aceh utara,GPE
1975,rabu ( 10 / 2 / 2026 ),DAT
1975,kayu gelondong,PRD
1975,desa riseh tengoh,GPE
1975,kecamatan sawang,GPE
1975,kabupaten aceh utara,GPE
1975,rabu ( 10 / 2 / 2026 ),DAT
1975,kabupaten tapanuli,GPE
1975,selatan,GPE
1975,sumut,GPE
1975,"329, 24 meter kubik",QTY
1975,kabupaten tapanuli tengah,GPE
1975,"93, 39 meter kubik kayu",QTY
1975,kota padang,GPE
1975,sumbar,GPE
1975,"1. 996, 58 meter kubik",QTY
1975,pemerintah daerah,NOR
1975,kayu gelondong,PRD
1975,sumatera,GPE
1975,dasco jami,PER
1975,##n,ORG
1975,tito,PER
1975,menteri dalam negeri,NOR
1975,mendag,NOR
1975,kayu hanyutan,PRD
1975,keputusan menteri kehutanan nomor 191 / 2026,LAW
1975,kayu hanyutan,PRD
1975,tito,PER
1975,kayu,PRD
1975,pemerintah daerah,NOR
1975,batu bata,PRD
1975,kayu,PRD
1975,tiga,CRD
1975,aceh,GPE
1975,70 persen,PRC
1975,30 persen,PRC
1975,sumbar,GPE
1975,99 persen,PRC
1975,sumut,GPE
1975,90 persen,PRC
1975,tapanuli tengah,GPE
1975,tapanuli selatan,GPE
1975,tito,PER
1978,pesisir selatan,GPE
1978,asia,GPE
1978,tujuh,CRD
1978,kabupaten pesisir selatan,GPE
1978,sumatra barat,GPE
1978,pusat pengendalian operasi ( pusdalops,ORG
1978,bn,NOR
1978,##pb,ORG
1978,16,CRD
1978,76. 178,CRD
1978,kamis ( 7 / 3 ),DAT
1978,kepala pelaksana badan penanggulangan bencana daerah ( bpbd ) kabupaten pesisir selatan,NOR
1978,doni gusrizal,PER
1978,minggu ( 10 / 3 ),DAT
1978,pesisir,LOC
1978,doni,PER
1978,masjid,FAC
1978,kantor wali nagari,LOC
1978,bpbd kabupaten pesisir selatan,NOR
1978,tujuh,CRD
1978,23,CRD
1978,16,CRD
1978,tujuh,CRD
1978,doni,PER
1978,basarnas,NOR
1978,medan,GPE
1978,sumatra barat,GPE
1978,jambi,GPE
1978,bengkulu,GPE
1978,tni,NOR
1978,polri,NOR
1978,bpbd kabupaten pesisir selatan,NOR
1978,pesisir utara,LOC
1978,satu jam,QTY
1978,"pusat data, informasi dan komunikasi kebencanaan bnpb | editor",ORG
1978,into,PER
1978,##niswan tag,ORG
1979,presiden,PER
1979,iriana,PER
1979,sumbar,GPE
1979,banjir bandang jakarta,LOC
1979,joko widodo,PER
1979,iriana,PER
1979,joko widodo,PER
1979,provinsi sumatera barat,GPE
1979,sumbar,GPE
1979,banjir,LOC
1979,da,PER
1979,ri,NOR
1979,biro pers sekretariat presiden,NOR
1979,jakarta,GPE
1979,selasa,DAT
1979,pesawat kepresidenan indonesia - 1,PRD
1979,pangkalan tni au halim perdanakusuma jakarta,FAC
1979,selasa,DAT
1979,06. 30 wib,TIM
1979,jokowi,PER
1979,bandara,FAC
1979,minangkabau,GPE
1979,kabupaten padang pariaman,GPE
1979,jokowi,PER
1979,kabupaten agam,GPE
1979,jokowi,PER
1979,lapangan batu taba,LOC
1979,kabupaten agam,GPE
1979,tanggap,NOR
1979,kali,PER
1979,iriana,PER
1979,bandara internasional minangkabau,FAC
1979,jakarta,GPE
1979,jokowi,PER
1979,sumatera ba,GPE
1979,menteri koordinator bidang pembangunan manusia dan kebudayaan,NOR
1979,muhadjir effendy,PER
1979,sekretaris militer presiden,NOR
1979,mayjen tni rudy saladin,PER
1979,komandan paspampres,NOR
1979,mayjen tni achiruddin,PER
1979,plt,NOR
1979,"deputi bidang protokol, pers",NOR
1979,media sekretariat presiden,NOR
1979,m. yusuf permana,PER
1979,pangkalan tni au halim perdanakusuma jakarta,FAC
1979,pj. gubernur dki jakarta,NOR
1979,heru budi hartono,PER
1979,pangdam jaya,NOR
1979,mayjen tni mohamad hasan,PER
1979,kapolda metro jaya,NOR
1979,irjen pol. karyoto,PER
1979,pangkoopsud i marsda tni,NOR
1979,mohammad nurdin,PER
1979,dan,NOR
1979,##lan,PER
1979,##ud,NOR
1979,halim perdanakus,PER
1979,##uma,NOR
1979,marsma tni destianto nugroho utomo,PER
1979,mentari dwi gayati,PER
1979,ariyadi,PER
1979,202,DAT
1979,##6,CRD
1980,sumatra barat,GPE
1980,gunung singgalang,LOC
1980,gal,GPE
1980,##udu,LOC
1980,##a,GPE
1980,koto tuo,GPE
1980,ampek koto,GPE
1980,kabupaten agam,GPE
1980,sumatra barat,GPE
1980,sabtu ( 11 / 5 / 2024 ),DAT
1980,sungai tuhua,LOC
1980,gunung singgalang,LOC
1980,mitra pengelola zakat ( mpz ) dompet dhuafa ok oce kemanusiaan,ORG
1980,ok oce forever,ORG
1980,sumatra barat,GPE
1980,farid rifai,PER
1980,pembina ok oce kemanusiaan,ORG
1980,sumbar,GPE
1980,kartini,PER
1980,sumatra barat,GPE
1980,ok,PER
1980,oce,ORG
1980,ok oce forever,ORG
1980,sumatra,GPE
1980,barat,ORG
1980,u,PER
1980,padang,GPE
1980,sumbar,GPE
1980,ok oce kemanusiaan,ORG
1980,indra dodi,PER
1980,ketua ok oce forever sumatra barat,ORG
1980,mp,PER
1980,##z,ORG
1980,dhuafa ok oce kemanusiaan,ORG
1980,alhamdulilah,REG
1980,sumbar,GPE
1980,banjir,EVT
1980,gal,GPE
1980,##odo,LOC
1980,sumbar,GPE
1980,galodo,LOC
1980,kepala,NOR
1980,"badan meteorologi, klimatologi, dan geofisika",ORG
1980,bmkg,ORG
1980,dwikorita karnawati,PER
1980,dwikorita,PER
1980,bmkg,ORG
1980,6 mei 2024,DAT
1980,aceh,GPE
1980,dompet,PRD
1980,dhuafa,ORG
1980,mp,PER
1980,##z,ORG
1980,ok,PER
1980,oce,ORG
1980,ronna,PER
1981,bmkg,ORG
1981,teknologi modifikasi cuaca,PRD
1981,tmc,PRD
1981,sumatra barat,GPE
1981,bnpb,NOR
1981,"badan meteorologi, klimatologi, dan geofisika",ORG
1981,bmkg,ORG
1981,teknologi modifikasi cuaca,PRD
1981,tmc,PRD
1981,sumatra barat,GPE
1981,sumbar,GPE
1981,sumatra barat,GPE
1981,sumatra barat,GPE
1981,ng,PER
1981,tm,EVT
1981,kepala bmkg,ORG
1981,dwikorita karnawati,PER
1981,antara,ORG
1981,minggu ( 12 / 5 / 2024 ),DAT
1981,##l,PRD
1981,pesawat,PRD
1981,sumatra barat,GPE
1981,22 mei 2024,DAT
1981,##letter,PRD
1981,wednesday bite,ORG
1981,minggu,DAT
1981,bmkg,ORG
1981,8 mei 2024,DAT
1981,kabupaten agam,GPE
1981,tanah datar,GPE
1981,kota padang panjang,GPE
1981,sabtu ( 11 / 5 ),DAT
1981,##a bmkg,ORG
1981,mend,PER
1981,sumatra barat,GPE
1981,300 mm,QTY
1981,tmc,ORG
1981,s,PER
1981,rektor universitas gadjah mada,ORG
1981,bmkg,ORG
1981,tiga jam,QTY
1981,10,CRD
1981,bnpb,NOR
1981,banjirbandang lahar,EVT
1981,sumatra barat,GPE
1981,37,CRD
1981,sabtu ( 11 / 5 ),DAT
1981,empat,CRD
1981,kabupaten agam,GPE
1981,kabupaten tanah datar,GPE
1981,kabupaten padang panjang,GPE
1981,kabupaten padang pariaman,GPE
1981,minggu ( 12 / 5 ),DAT
1981,21. 00 wib,TIM
1981,37,CRD
1981,kepala pusat data,ORG
1981,i dan komunikasi kebencanaan bnpb,NOR
1981,abdul muhari,PER
1981,senin ( 13 / 5 / 2024 ),DAT
1981,35,CRD
1981,kabupaten agam,GPE
1981,19,CRD
1981,kabupaten tanah datar,GPE
1981,sembilan,CRD
1981,kabupaten padang panjang,GPE
1981,dua,CRD
1981,kabupaten padang pariaman,GPE
1981,tujuh,CRD
1981,dua,CRD
1981,h,PER
1981,bnpb,NOR
1981,basarnas,NOR
1981,tni - polri,NOR
1981,abdul,PER
1981,minggu,DAT
1981,minggu,DAT
1981,12 / 05 ),DAT
1981,17,CRD
1981,14,CRD
1981,kabupaten tanah datar,GPE
1981,tiga,CRD
1981,kabupaten agam,GPE
1981,minggu ( 12 / 05 ),DAT
1981,21. 00 wib,TIM
1981,37,CRD
1981,regional disaster management agency,ORG
1981,bpbd,ORG
1981,an,LOC
1981,gunung marapi,ORG
1981,stasiun batu palano,LOC
1981,minggu ( 12 / 5 ),DAT
1981,20. 35 wib,TIM
1981,badan nasional penanggulangan bencana,NOR
1981,bnpb,NOR
1981,gunung marapi,LOC
1981,gt,PER
1981,gt,PER
1981,detiknews bnpb,ORG
1981,37,CRD
1981,sumbar,GPE
1981,bm,PER
1981,##kg,ORG
1981,sumbar,GPE
1983,minangkabau,GPE
1983,"badan meteorologi, klimatologi, dan geofisika ( bmkg ) minangkabau",ORG
1983,sumatra barat,GPE
1983,desember 2024,DAT
1983,rjadi,PER
1983,natal,DAT
1983,kepala bmkg minangkabau,ORG
1983,desindra deddy kurniawan,PER
1983,##un asia,EVT
1983,sumatr,LOC
1983,mons,LOC
1983,##un,EVT
1983,asia,LOC
1983,perairan barat sumatra barat,LOC
1983,##by,PRD
1983,sumatra,GPE
1983,mad,LOC
1983,##den,EVT
1983,- julian,PRD
1983,3. 000 kaki,QTY
1983,desindra,PER
1983,"kamis, 5 desember 2024",DAT
1983,sumatra barat,GPE
1983,bmkg minangka,ORG
1983,bau,PER
1983,infobmkg,PRD
1983,bmkg minangkabau,ORG
1983,@ bmkgminangkabau,PRD
1983,desindra,PER
1983,bmkg,ORG
1984,tempo. co,ORG
1984,jakarta,GPE
1984,kabupaten tanah datar,GPE
1984,sumatera barat,GPE
1984,ahad,DAT
1984,12 mei 2024,DAT
1984,juru bicara bpbd sumbar,NOR
1984,ilham wahab,PER
1984,41,CRD
1984,43,CRD
1984,ilham,PER
1984,"senin, 13 mei 2024",DAT
1984,15,CRD
1984,ju,PER
1984,bnpb,NOR
1984,7,CRD
1984,gunung marapi,LOC
1984,12,CRD
1984,84,CRD
1984,banjir,EVT
1984,tapanuli,GPE
1984,muhari,PER
1984,84,CRD
1984,16,CRD
1984,dua,CRD
1984,20 hektare,QTY
1984,majal,LOC
1984,gubernur sumatera barat,NOR
1984,mahyeldi,PER
1984,200 meter,QTY
1984,silaiang,GPE
1984,kabupaten tanah datar,GPE
1984,sabtu malam,DAT
1984,11 mei 2024,DAT
1984,batusangkar,LOC
1984,"ahad, 12 mei 2024",DAT
1984,antara,ORG
1984,mahyeldi,PER
1984,pemerintah,NOR
1984,tni al,NOR
1984,tim,NOR
1984,sar,ORG
1984,tni angkatan laut,NOR
1984,tni al,NOR
1984,satuan tugas,ORG
1984,tim sar lantamal ii padang,ORG
1984,kabupaten tanah datar,GPE
1984,sumatera barat,GPE
1984,tni al,NOR
1984,lembah anai,LOC
1984,kabupaten tanah datar,GPE
1984,"senin, 13 mei 2024",DAT
1984,komandan pangkalan utama tni al,NOR
1984,danlantamal ii,ORG
1984,laksamana pertama tni syufenri,PER
1984,tim sar lantamal ii padang,ORG
1984,sumbar,GPE
1984,tim sar lantamal ii padang,ORG
1984,16,CRD
1984,kendaraan,PRD
1984,truk,PRD
1984,perahu karet,PRD
1984,motor tempel,PRD
1984,syufenri,PER
1984,tim sar lantamal ii padang,ORG
1984,batang anai,LOC
1984,muaro anai,LOC
1984,lembah anai,LOC
1984,tanah,GPE
1984,datar,LOC
1986,padang,GPE
1986,tiga,CRD
1986,sumatera barat,GPE
1986,lima,CRD
1986,pasaman,GPE
1986,sijunjung,GPE
1986,jumat,DAT
1986,(,DAT
1986,22 / 11 / 2024 ),DAT
1986,bicara bpbd sumatera barat,NOR
1986,ilham,PER
1986,kabupaten limapulu,GPE
1986,satu,CRD
1986,satu,CRD
1986,jalan lintas sumatera padang - pekanbaru,LOC
1986,nagari pangkalan,GPE
1986,nasional,LOC
1986,padang,GPE
1986,sabtu ( 23 / 11 / 2024 ),DAT
1986,lima,CRD
1986,satu,CRD
1986,mobil ambulans,PRD
1986,kabupaten pasaman,GPE
1986,enam,CRD
1986,lubuk layang,LOC
1986,lans,GPE
1986,##ek kadok,LOC
1986,lans,GPE
1986,##ek kadok barat,LOC
1986,tanjung,GPE
1986,betung timur,LOC
1986,tanjung,GPE
1986,betung,LOC
1986,barat,GPE
1986,rao selatan,GPE
1986,kabupaten sijunjung,GPE
1986,nagari ai,LOC
1986,##e,GPE
1986,am,LOC
1986,##o,GPE
1986,nagari tanj,LOC
1986,##uang,GPE
1986,kalian,LOC
1986,##g,GPE
1986,4. 000,CRD
1986,nagari ai,LOC
1986,##e,GPE
1986,am,LOC
1986,##o,GPE
1986,kabupaten agam,GPE
1986,nagari,LOC
1986,pa,GPE
1986,##uh kam,LOC
1986,bpbd sumatera barat,NOR
